強い:形容詞,324
遠い:形容詞,170
無い:形容詞,152
寂しい:形容詞,95
怖い:形容詞,90
美しい:形容詞,75
苦しい:形容詞,72
深い:形容詞,65
長い:形容詞,64
白い:形容詞,55
つらい:形容詞,55
青い:形容詞,52
痛い:形容詞,43
辛い:形容詞,42
暗い:形容詞,35
いたい:形容詞,30
広い:形容詞,29
淋しい:形容詞,11
さみしい:形容詞,11
明るい:形容詞,10
こわい:形容詞,8
真っ白い:形容詞,5
くるしい:形容詞,3
恐ろしい:形容詞,1
悩ましい:形容詞,1
