92,171,256,333,395,459,525,584,647,704
92,171,256,333,395,459,525,584,647,704
92,171,256,333,395,458,525,583,648,704
92,171,256,333,395,459,525,584,647,704
92,171,256,333,395,458,525,583,648,704
92,171,256,333,395,459,525,584,647,704
92,171,256,333,395,459,525,584,647,704
92,171,256,333,395,459,525,584,647,704
92,171,256,333,395,459,525,584,647,704
