100,197,295,382,468,555,627,687,750,801
100,197,295,382,468,555,627,687,750,801
100,197,295,382,468,556,627,688,750,801
100,197,295,382,468,555,627,687,750,801
100,197,295,382,468,556,627,688,750,801
100,197,295,382,468,555,627,687,750,801
100,197,295,382,468,555,627,687,750,801
100,197,295,382,468,555,627,687,750,801
100,197,295,382,468,555,627,687,750,801
