Lyrics,URL
"あの日起こった未曾有の出来事を
目の当たりにして僕らは学ぶ
想像を遥かに超えた力が
特別な夏を連れて来た
You'd better walk.振り向かず
Don't ever stop. No.
You'd better walk.歩き出そう
涙の虹を渡って
胸躍る 大好きな舞台(ステージ)に
みんなで駆け上がれ Oh!!
新しい夜明けを信じて
今こそ立ち上がれ Oh!!
人間(ひと)は驕りと誤ちの果てに
己を顧み叡智(ちえ)と技術(わざ)を身につけた
哀しみの海に消えた幸せは
帰らぬ人の想いを胸にいつか蘇る
You'd better run.負けないで
Don't give it up. No.
You'd better run.やり直そう
生まれた町を愛してるなら
夢溢る 笑顔の人生を
もう一度取り戻せ Oh!!
泣き濡れた日々や出来事を
嗚呼 永遠に忘れない Oh!!
Yes, we can!!
Oh…, Get up!!
Oh, Oh…, Stand up!!
Dan dubi doo wop.
Dan dubi doo wop pop.
胸躍る 大好きな舞台に
みんなで駆け上がれ Oh!!
新しい夜明けを信じて
今こそ立ち上がれ Oh!!
夢溢る 笑顔の人生を
もう一度取り戻せ Oh!!
ニッポンの元気な未来へ
みんなで立ち上がれ
Let's try again!!",http://j-lyric.net/artist/a005366/l025f16.html
"まだまだ夢は醒めないね
この道の向こう何が待ってるんだろう?
きっときっと答えはあるから
諦めきれない立ち止まれないんだ
でも後ろ髪ひく あと少しだけでも
その柔らかな 笑顔の隣に居たいけれど
真っ直ぐに駆け出す 晴れ渡る青空が眩しい
追い風に煽られ 新しい旅が始まる
いつかまた会えるよう 振り返らずに明日へ向かうよ
Good luck my way 信じる道へ
あっちこっち駆けずり回って
叩き込まないと答えは出ないみたい
きっときっと後悔しないで
笑い合えるよう進み続けるんだ
ほらもう怖くは無い 明日何が起こっても
乗り越えられそう ここまで躓いても来れたから
移り行く世界の片隅で君に会えて嬉しい
溢れそうな想いを言葉に出来なかったよ
いつかまた会えたら もっと上手く伝えられるかな?
Good luck my way 微笑みかけて
真っ直ぐに駆け出す 晴れ渡る青空が眩しい
追い風に煽られ 新しい旅が始まる
いつかまた会えるよう 振り返らずに明日へ向かうよ
Good luck my way smile at me
移り行く世界の片隅で君に会えて嬉しい
溢れそうな想いを言葉に出来なかったよ
いつかまた会えたら もっと上手く伝えられるかな?
遥かな虹を越えて
Good luck my way 信じる道へ",http://j-lyric.net/artist/a000723/l0250a6.html
"みんなが羨む完璧なSpecial Lady
誰よりもきっと幸せと
世界のどこにも代わりはいないよ
君は僕にだけのeverything
優し過ぎたからか 幼いからか
君のその態度が全て語る
and I think I'm gonna hate it girl
きっと長くない
気付いてるけど向き合えない
何をしても(僕の心は)
もう(届かないのか)
Replay Replay Replay
そう思い出がずっと(僕の心を)
もっと(痛めつけるよ)
Replay Replay Replay
そうyou're my M.V.P. 毎日が満たされて
集まるattention 君といるとfeel so cool
もうこの手放さない そう言ったけど
いつからだろう? もう同じように思えないんだ
優し過ぎたからか 幼いからか
その空気感で全て分かった
and I think I'm gonna hate it girl
きっと長くない
でもまだ君を探してる
何をしても(僕の心は)
もう(届かないのか)
Make up Shake up Break up
そう思い出がずっと(僕の心を)
もっと(痛めつけるよ)
Make up Shake up Break up
Ah ah ah 君はこんなに
Ah ah ah 綺麗なのに
本当の愛をまだ知らないはずなんだよ
Ah ah ah 僕が君に
Ah ah ah 与えたいけど
本当の気持ちは伝わらなくて
何をしても(僕の心は)
もう(届かないのか)
Replay Replay Replay
何をしても(僕の心は)
もう(届かないのか)
Replay Replay Replay
そう思い出がずっと(僕の心を)
もっと(痛めつけるよ)
Replay Replay Replay
何をしても
everytime I feel you
You ＆ Me, girl (I keep thinking 'bout you)
You ＆ Me, girl (I keep dreaming 'bout you)
Hey girl
You don't know what is love, I'll give it to you
何をしても
You ＆ Me, girl (I keep thinking 'bout you)
You ＆ Me, girl (I keep dreaming 'bout you)
Hey girl
You don't know what is love, I'll give it to you
Uh, you drive me crazy",http://j-lyric.net/artist/a055447/l02559e.html
"Step into fascination
Trap of infatuation kiss
滑らすヴェルヴェット 誘うスネーク
エデンのテイスト X X X take me high
Flying 酔いしれて 既にmore
甘いアディクション 1 2 3 夢中へ
I need it...the kiss
Feel　愛しい ほどに ねぇ 感じる so dizzy
Feel　切ない 息を忘れるほど oh oh oh
ねぇ 醒めない 夢へと 沈めて my wish
ねぇ いつか 羽化して蝶になったら oh oh oh
Darling もう帰れない
Everybody Original Sin
I feel　愛しい ほどに ねぇ 感じる so dizzy
Feel　切ない 息を忘れるほど oh oh oh
ねぇ 願いをきいてdream 時間よ 止まれ
ねぇ 瞳 閉じたらきっとこれが oh oh oh
Darling 最後のキスなのね",http://j-lyric.net/artist/a000723/l0266c7.html
"Because You Naughty, Naughty
Hey! Mr. Simple
Because You Naughty, Naughty
●● ●●!
思い通りに世界は動かないさ
そうじゃないか Oh Oh Oh
占いにばっかり未来を決められるな
従うなよ
悪いことばかりじゃない そういうものだろう
うまくゆくことだってある わかってるだろう
どうしたいだろう 休んだっていい
そう すべては時に選ばれてる
やりたいことをやるのさ 我慢なんかしてないで(Alight!)Alright
考えているだけでは なんにもはじまらない(Alight!)Alright, Alright
ほら Mr. Simple, Simple やっちゃえ やっちゃえ やっちゃえ そうさ
そうだ Miss Simple, Simple なんでもかんでもいいじゃないか(S J Call!)
ほら Mr. Simple, Simple やっちゃえ やっちゃえ やっちゃえ そうさ
そうだ Miss Simple, Simple なんでもかんでもいいじゃない(S J Call!)
ガッチャ ガッチャ朝まで 騒いでみようか
楽しみたいだけ 暴れていいから
待ってなんていないで 無茶もしていいのさ
勝手だってそこから なんなりとできるさ
Blow your mind ほらMr. Simple
Blow your mind ぶつかって弾けたい
Blow your mind ほらMr. Simple
Blow your mind いつだってはみだしたい
馬鹿なルールに縛られ過ぎているのさ
そうじゃないか Oh Oh Oh
ただ空しかったり誰かのせいではない
逃げないで
知りたいことを知るのさ 限界ぎりぎりへ(Alight!)Alright
まだ手にしてはいない奇跡を確かめよう(Alight!)Alright, Alright
ほら Mr. Simple, Simple やっちゃえ やっちゃえ やっちゃえ そうさ
そうだ Miss Simple, Simple なんでもかんでもいいじゃないか(S J Call!)
ほら Mr. Simple, Simple やっちゃえ やっちゃえ やっちゃえ そうさ
そうだ Miss Simple, Simple なんでもかんでもいいじゃない(S J Call!)
Dance
鼓動までも破くように Just Get It Get It
早々によくなる感じ Doong Doong Doong Koong Koong Koong
誰にも止められないさ Just Grab It Grab It
きりがないリズムに乗って Doong Doong Doong Koong Koong Koong
(Because You Naughty, Naughty)
もう気にするな
この先は大丈夫
落ち込むことなどないだろう
笑顔だけがあれば
すべてを変えていけるから きっと
ほら Mr. Simple, Simple やっちゃえ やっちゃえ やっちゃえ そうさ
そうだ Miss Simple, Simple なんでもかんでもいいじゃないか(S J Call!)
ほら Mr. Simple, Simple やっちゃえ やっちゃえ やっちゃえ そうさ
そうだ Miss Simple, Simple なんでもかんでもいいじゃない(S J Call!)
ガッチャ ガッチャ朝まで 騒いでみようか
楽しみたいだけ 暴れていいから
待ってなんていないで 無茶もしていいのさ
勝手だってそこから なんなりとできるさ
Blow your mind ほらMr. Simple
Blow your mind ぶつかって弾けたい
Blow your mind ほらMr. Simple
Blow your mind ほらMr. Simple",http://j-lyric.net/artist/a04fda8/l02720d.html
"It's My Life
きっと大丈夫
マジメにやってきたじゃない
情熱なくさないように
ススメRock'n roll Life
何事もトライ?
それじゃ疲れちゃうわ
迷ってなんかないのよ
I am all right
偽りの言葉で
明日はすれ違う
人ごみ交差点
ぶつかりあってExcuse me
It's My Life
きっと大丈夫
胸の奥で唱えるの
Always a star
遠慮してたらNo No No
都会に吹き抜けるblue wind
生ぬるくなってきてイヤだわ
愛情なくさないように
ススメRock'n roll Life
Oh Friends
覚えてますか?
犠牲になって消えてった感情?love?
無くしたものばかり
悔やむ事はない
ずっと繰り返している
わりと人生は長い
It's My Life
きっと大丈夫
マジメにやってゆけたら
Always a star
つよがりは続いてゆく
都会に吹き抜けるblue wind
砂ぼこりに目を細めている
泣きたくはないんだ
まだ歩かなきゃ
誤解されることだってある
少し強くならなくちゃ
進めない
It's My Life
きっと大丈夫
胸の奥で唱えるの
Always a star
遠慮してたらNo No No
言い訳なんて
聞いてくれないし
歩いた分だけの
My Story
情熱なくさないように
ゆこうRock'n roll Life",http://j-lyric.net/artist/a000715/l047264.html
"I'm your man I'm your man I'm your man I'm your man
Baby I'm your man... I'm your man...
Please believe me Please be with me
いま あなたを守るため そう あなただけを守るために
そう君を包み込める この感情so real
全て捧げるよ
その心の痛みに 寄り添っていたいのさ
You ain't gotta hurt これ以上 Let me love you uh 今すぐ
だからここにいる
Baby I'm your man 愛しいよ この胸張り裂けそうさ
その身を任せてよ 願いを込めてFor you
じっとしていられないのさ 胸は熱く高鳴るのさ
いま..すぐ..あいたい 有・言・実・行Move on
すべては君のために
You know that you can lean on me
いつも君のそばに
You always be my baby
できない事はないさ
I'll do anything for ya
What your wish girl 何でも
I'm your man Letz go!
Baby I'm your man 負けないよ 明けない夜は無いから
あなただけを見つめ 未来を照らすよTrue heart
Baby I'm your man I'm your man
Please believe me Please be with me
いまは悲しくてやりきれないとしても
ぼくがそばにいて支えるよ あなたを信じてる
Baby I'm your man 愛しいよ この胸張り裂けそうさ
その身を任せてよ 願いを込めてFor you
Baby I'm your man 大丈夫 思いに終わりは無いから
世界中でひとりの あなたを守るよ True love
Baby I'm your man... I'm your man...
Please believe me Please be with me",http://j-lyric.net/artist/a0548e2/l025949.html
"アイ・ラブ・ユー!
アイ・シテ・ル!
海岸線をレースのように
真っ赤なオープンカーが走る
ハンドル握る Oh~サングラスガール
こっちを向いて冷やかす
見つめ合う2人が
キスをしようとして
ふとまわりに気づく
まさか(まさか)
みんな 大注目!
叫べ!アイ・ラブ・ユー!
もっと大声で アイ・シテ・ル!
恋人よ
太陽以上に
熱くなれ!
叫べ!アイ・ラブ・ユー!
分け合いたいんだ アイ・シテ・ル!
この気持ち
ごちゃごちゃ混ざって
アイシテラブル!
アイ・ラブ・ユー!
アイ・シテ・ル!
貸しボート屋が羨ましそう
仲がよすぎる僕らにアハハン
ボードウォークをいちゃいちゃしてたら
ソフトクリームも溶けちゃう
夏に生まれた恋
長く続かないって
大人たちの意見
だけど(だけど)
きっと 予想外
ここで!アイ・ラブ・ユー!
オーバーアクションでアイ・シテ・ル!
照れないで!
どれくらい本気か
見せつけろ!
ここで!アイ・ラブ・ユー!
あうんの呼吸でアイ・シテ・ル!
真実は
まとまりきらない
アイシテラブル!
叫べ!アイ・ラブ・ユー!
もっと大声で アイ・シテ・ル!
恋人よ
太陽以上に
熱くなれ!
叫べ!アイ・ラブ・ユー!
世界で一番 アイ・シテ・ル!
愛しさを
同時に伝えて
アイシテラブル!
アイ・ラブ・ユー!
アイ・シテ・ル!",http://j-lyric.net/artist/a05197d/l028b84.html
"She! Her! Her! She! Her! Her! She! Her! Her!
She! Her! Her! She! Her! Her! She! Her! Her!
(Kissをしよう)世界が変わる Kiss Kiss Kiss
(駆け抜ける)そのくちびるの Flavor of Love
(果てしない)Sweet Love(Your World)恋が舞い上がってく
Kiss you! Kiss me! Yeah Yeah Yeah! Kiss you!
I Don't Care 世界中を 敵に回すほどの
甘く(濡れた)熱い(刺激)Kissに抱かれていたい
I for You そういつだって 全てを君にあげる
君の(戸惑う)心(カラダ)ハダカにしてみせる
(Wow Wow Wow)恋が漏らした(Wow Wow Wow)ため息全て
(Wow Wow Wow)吐息に変える(Wow Wow Wow)
She! Her! Her! She! Her! Her! She! Her! Her!
She! Her! Her! She! Her! Her! She! Her! Her!
(Kissをしよう)世界が変わる Kiss Kiss Kiss
(駆け抜ける)そのくちびるの Flavor of Love
(果てしない)Sweet Love(Your World)恋が舞い上がってく
(放さない)もう止まらない Kiss Kiss kiss
(離れない)重なりあうよ For Your Love
(熱くなる)My Love(Your Love)愛が燃え上がってく
Kiss you! Yeah Yeah Yeah!
Don't Look Back 戻れやしない 君の中染み込んだ
淡い(恋の)鼓動(唯一)この世が持つ真実
(Wow Wow Wow)恋が降らせた(Wow Wow Wow)涙の雨も
(Wow Wow Wow)飲み干したなら(Wow Wow Wow)
She! Her! Her! She! Her! Her! She! Her! Her!
(Kissをしよう)君の全てにKiss Kiss Kiss
(響きあう)胸の奥まで Sound of Love
(果てしない)Sweet Love(Your World)恋が舞い上がってく
(いつだって)始まりはそう Kiss Kiss Kiss
(変わらない)いつの時代も For Your Love
(君となら)With You(With Me)恋に堕ちて行ける
Kiss you!
Yeah, Baby Girl Let Me Try 解き放ってほらYes, Your Mind
That's Right もう迷わないで Just Like aまるで愛は
Male Femaleの永遠のFIight Don't Be Afraid
いつでもBe Alright 世界中Do It 止まんないKiss
She! Her! Her! She! Her! Her! She! Her! Her!
She! Her! Her! She! Her! Her! She! Her! Her!
She! Her! Her! She! Her! Her! She! Her! Her!
She! Her! Her! She! Her! Her! She! Her! Her!
(Kissをしよう)世界が変わる Kiss Kiss Kiss
(駆け抜ける)そのくちびるの Flavor of Love
(果てしない)Sweet Love(Your World)恋が舞い上がってく
(放さない)もう止まらない Kiss Kiss Kiss
(離れない)重なりあうよ For Your Love
(熱くなる)My Love(Your Love)愛が燃え上がってく
(いつだって)始まりはそう Kiss Kiss Kiss
(変わらない)いつの時代も For Your Love
(君となら)With You(With Me)恋に堕ちて行ける
Kiss you! Kiss me! Yeah Yeah Yeah! Kiss you!",http://j-lyric.net/artist/a04daf4/l0281de.html
"友情と恋愛はどう違う?
いつになく君が熱く語ってた
後からみんなに言われたんだ
どうしておまえが気づいてあげないのか
ごめんね
僕がよそ見してて･･･
何だか
胸の奥がざわつく
南風
走れ!Bicycle
急げ!恋
全力でペダル漕ぐ
寂しくさせてしまった
君に追いつきたい
走れ!Bicycle
風になれ!
先を歩く運命を
振り返らせてみたい
僕も君が好きなんだ
両思い
駅前の渋滞のロータリー
君を乗せたバスが今 やっと着く
最後のスパート 立ち漕ぎで
君の名前をここから呼んでみる
今さら
どんな顔をしようか?
ホントは
僕も告りたかった
いつからか
止まれ!Bicycle
もう一度
時の針 巻き戻し
呼吸は乱れていても
君と向かい合おう
止まれ!Bicycle
正直に
話すよ 今の気持ちを
ずっと隠して(い)たこと
君を僕のBicycleで
送ろうか?
言葉にできない
心の独り言
誰もが見過ごして
大事なその人 失うんだ
走れ!Bicycle
終わる夏
太陽は知っている
出遅れた愛しさは
君に追いつけるかな
走れ!Bicycle
風になれ!
先を歩く運命を
振り返らせてみたい
僕も君が好きなんだ
両思い",http://j-lyric.net/artist/a0560d3/l029bdc.html
"Go for it, baby...
なぜだか期待外れ
前に食った時の方が美味い
って勝手にがっかりしてしまう
なんてよくある話
あの時のあの味
追いかけてばかりの毎日
誰もが嵌ってしまう
罠みたいなもんだろう
あの日に帰りたいと望んでも
There is no turning back
Go for it, baby コエテユケ 甘い思い出を
未練だらけでも 惜しくない
Go for it, baby コエテユケ 幸福の瞬間を
じっと見つめたら 捨てちまいなよ
あの日の僕はもういないんだから
あの子の心は乱れ
出てったきり戻らねぇ
古い写真を眺めて
ため息ばっかついてた
若かりし日の美貌
ずっと求めてるんでしょう
今だから見える希望
あること知っていても
記憶の山脈に道はばまれ
うずくまって泣いてるの
Go for it, baby コエテユケ 甘い思い出を
未練だらけでも 惜しくない
Go for it, baby コエテユケ 幸福の瞬間を
じっと見つめたら 捨てちまいなよ
そしてまた初めてキミに出会う
燃える朝の陽ざしを 全部俺にくれ
見当違いのふざけた理想 灰になればいい
Go for it, baby コエテユケ 辛い思い出を
涙枯れたら 放っておけ
Go for it, baby コエテユケ 最高の瞬間を
じっとみつめたら 捨てちまえ
I love you, baby コエテユケ 再現不可能のライブ
思い知ったら ふりむかないで
本当の最高はこれから始まる
アレヲコエテユケ",http://j-lyric.net/artist/a00067d/l02840b.html
"Why惹かれあう? U＆I
紛れもなく ギルティ
Ifもっと早く出会ってたら...
止められない A desire
Masquerade こんなにもI need you I miss you
君をDay and night 求めてしまう
偽りの仮面で 心隠さないで Dance Dance Dance
残酷な痛み Masquerade
Please tell me now
この愛の消し方を oh God
Eyes 正直さ
見つめないで これ以上はRed zone
Masquerade どうしてもI need you I miss you
君はOnly one 代わりはいない
偽りの仮面を そっと外し 夢でCrime Crime Crime
永遠が欲しい
Listen グルグル君のことで round ＆ round
脳裏に四六時中 comes around
めくるアルバムの様に さまざまな記憶よみがえる
Love... 二人だけの秘密 想い断ち切れない真実を
想像の中でマスク外しながら 唇にI'm kissing you, girl
この手伸ばして 奪い去りたい
なにも要らない 君さえいれば
Masquerade こんなにもI need you I miss you
君をDay and night 求めてしまう
偽りの仮面を ふたり脱ぎ捨てよう Dance Dance Dance
離さない 二度と... Masquerade",http://j-lyric.net/artist/a0548e2/l02a658.html
"Every single day I try
始まる Show time
We get closer to a good time
昨日に Say goodbye Oh
Sexy, Free ＆ Single I'm ready too, Bingo
Sexy, Free ＆ Single I'm ready too, Bingo
簡単に掴めるもんに興味はないだろ?
もっと 高く 強く
La-la-la-la-la-la
このGame耐え抜いたヤツが勝ちなのさ
もっと できる やれる
La-la-la-la-la-la
ノルか ソルか
Baby, Bet on me
そう やっと Wake up ここから
高いハードル越えるたびに
自分 Upgrade 次のステージヘ Oh
四苦八苦迷走 おもいっきり行け
Let's just have a good time
今夜は Party time
全力完全燃焼 ハジケちゃえよ
Now just have a good time
誰にも消せない Oh
Sexy, Free ＆ Single I'm ready too, Bingo
Sexy, Free ＆ Single I'm ready too, Bingo Oh
どうしたいの? どうされたって感じるだろ?
どうしたいの? どうなったって最後はBingo Oh
もう何でも もうどうでも 進むしかない
まだ本気じゃない
Na-na-na-na-na-na
やってみなけりゃ 分からないさ
We fail, We lose, To win
怖がらないで さぁ
強さの意味 気付いたんだ
Yeah! Let's go
いざ Time for romance
もっといい夢 見せてあげる
未来 Upgrade ついておいでよ
もっと大胆になってく Sexy, Sexy, Sexy
そう 限界なんかはないから Too hot-
準備ならできてる Sexy, Sexy, Sexy
不確かなスリル程 Have fun 3. 2. 1 Go!
四苦八苦迷走 おもいっきり行け
Let's just have a good time
今夜は Party time
Sexy, Free ＆ Single I'm ready too, Bingo
Sexy, Free ＆ Single I'm ready too, Bingo Oh
世界の果てへ君を導く (Na-na-na-na-na)
君だけの特別になりたいから
Baby, Bet on me ＆ Let's go!
Sexy, Free ＆ Single I'm ready too, Bingo
Sexy, Free ＆ Single I'm ready too, Bingo Oh
四苦八苦迷走 おもいっきり行け
Let's just have a good time
今夜は Party time
Sexy, Free ＆ Single I'm ready too, Bingo",http://j-lyric.net/artist/a04fda8/l029c12.html
"君だけ Like A Star 探し歩いてた
きっと運命だろう Nothing's Better
君に逢いたくて 早くなる足取り
こんなにも嬉しいんだ
今までの僕と まるで違うよ 君がいる
Oh I Won't Stop I'm Lovin' U
終わらない夢 空に描いてゆこう
To Love With U
君が微笑むだけで Magic 4 Us
KISS KISS, I Want Your
KISS KISS, 甘い
KISS KISS, Oh Baby, Baby I Wanna
KISS KISS, I Need Your
KISS KISS, 二人
KISS KISS, Oh Baby, Baby
二人は Like A Dream 物語のように
出逢い、始まったこのLove Story
街に出れば ほら、思い出してばかり
映画もカフェもレストランも
君と二人で「一緒にいたい」って 初めてさ
Oh I Won't Stop I'm Lovin' U
終わらない夢 空に描いてゆこう
To Love With U
君が微笑むだけで Magic 4 Us
KISS KISS, I Want Your
KISS KISS, 甘い
KISS KISS, Oh Baby, Baby I Wanna
KISS KISS, I Need Your
KISS KISS, 二人
KISS KISS, Oh Baby, Baby
Girl, Gimme Gimme All Your Lovin'
And Let Me Let Me Get Your Lovin'
止まらないこの想いを Oh
世界に一人の、きっと最初で最後の
君だよ…
Oh Love…
Oh I Won't Stop I'm Lovin' U
終わらない夢 空に描いてゆこう
To Love With U
君が微笑むだけで Magic 4 Us
KISS KISS, I Want Your
KISS KISS, 甘い
KISS KISS, Oh Baby, Baby I Wanna
KISS KISS, I Need Your
KISS KISS, 君と
KISS KISS, Oh Baby, Baby, Oh Love",http://j-lyric.net/artist/a0550b9/l027842.html
"Hey 最高の気分で 今日もデッカイ夢見ようか?
Hey まるでほら、俺に輝くFlash Light浴びてこうか?
俺を急かさないで、まだ
少し楽しんでくから Sorry For That
君もいっそ楽しんだら?
今日からLucky Guyみたい Hey
High, High, High, High
空高く In The Sky
High, High, High, High
飛べるさ In The Sky
Fly Away(Fly Away, Yeah)
Fly Away(Fly Away, Yeah)
So High, High, High, High
夜を越えて
朝までも 君とShake It
Every Body, eh eh, Every Body
Move Your Body, Move Move Your Body
Every Body, eh eh, Every Body
Shake It, Shake It, Shake Shake It, Shake It
Hey, You Little Lady
体を揺らし Clap, Clap, Clap, Yo, Hand's Now
Hey, You Sexy Baby
探してみても 君以外いないよ
俺を急かさないで、まだ
少し楽しんでくから Sorry For That
君もいっそ楽しんだら?
Shhhhh 君を受け止めて
High, High, High, High
夢見て In The Sky
High, High, High, High
叶えよう In The Sky
Fly Away(Fly Away, Yeah)
Fly Away(Fly Away, Yeah)
So High, High, High, High
空見上げて
もっと先へ 俺とShake It
Every Body, eh eh, Every Body
Move Your Body, Move Move Your Body
Every Body, eh eh, Every Body
Shake It, Shake It, Shake Shake It, Shake It
Hey 俺を見て 信じてここへ
Woo この夜を 二人寄り添って
High 君はYou're My Lady
その手 離さないで
I Wanna Go(I Wanna Go)
I Wanna Go(I Wanna Go)
I Wanna Go
このまま高く Baby, Yeh, Yeh
High, High, High, High
空高く In The Sky
High, High, High, High
飛べるさ In The Sky
Fly Away(Fly Away, Yeah)
Fly Away(Fly Away, Yeah)
So High, High, High, High
夜を越えて
朝までも 君とShake It
Every Body, eh eh, Every Body
Move Your Body, Move Move Your Body
Every Body, eh eh, Every Body
Shake It, Shake It, Shake Shake It, Shake It",http://j-lyric.net/artist/a0550b9/l027841.html
"許し合う事もないまま
愛に気付く事もないまま
Aww...I don't wanna let you go
誰もが苦しさをかかえている
Think about it
One more timeもう一度
Change your ways
みんなそう自分の事が大事
It's alright
だけどそれしか考えていない時
世界は閉じる一人きりになる
It's so sad, I know you're so sad
心は今何処にあるの?
今ならまだ間にあう
やり直せる筈だと
信じてみれば変われる
Oh you better believe it
もっとポジティヴに
なってLive your life
だってそれしか君を救えない
許し合う事もないまま
愛に気付く事もないまま
Aww...I don't wanna let you go
誰もが苦しさをかかえている
Think about it
One more timeもう一度
Change your ways
いつの間にか知らずに傷つけてた
Don't you knowそんなの
仕方ないYea, you can fix it
もう少しだけOpen your mind
素直になるだけで見える
It's not too late, it's not that bad
心は必ず取り戻せる
今ならまだ間にあう
やり直せる筈だと
信じてみれば変われる
Oh you better believe it
もっとポジティヴに
なってLive your life
だってそれしか君を救えない
許し合う事もないまま
愛に気付く事もないまま
Aww...I don't wanna let you go
誰もが苦しさをかかえている
Think about it
One more timeもう一度
Change your ways
Think about it...
今ならまだ間にあう
今ならまだ間にあう
信じてみれば変われる
信じてみれば変われる
もっとポジティヴに
なってLive your life
だってそれしか君を救えない
許し合う事もないまま
愛に気付く事もないまま
Aww...I don't wanna let you go
誰もが苦しさをかかえている
Think about it
One more timeもう一度
Change your ways
許し合う事もないまま
愛に気付く事もないまま
Aww...I don't wanna let you go
誰もが苦しさをかかえている
Think about it
One more timeもう一度
Change your ways",http://j-lyric.net/artist/a056f16/l02aa69.html
"知らず知らずに こんな風に
押しつぶされてしまいそうな程
ふっと気付いたら 心は荒れ模様
どんな言葉を並べれば
自分らしさが見つかるのかな
なんて思ったら 夜が明けそうだ
昨日と同じじゃない
明日だってそうさ 決まってない 未来は白紙さ
さぁさぁ
ドンドン マインドマインド いんじゃない?
少々ジタバタ ありかもじゃん
悲しくたって 笑っちゃえば ダイジョブさ
たまにはスッタモンダ いんじゃない?
傷つくことだって ありかもじゃん
楽しもう 今この時を
そうさ 一人じゃないよ
寒い冬をかきわけて
芽生えた緑に微笑んだ
そうか、僕らは
みんな生きてるんだ
難しいことなしにして
手を取り合って笑いあって
そんな夏にしよう
心も晴れにしよう
頭ごなしはやめて
ほんのちょっと繋いだ 心の糸 たぐり寄せようよ
さぁさぁ
ドンドン マインドマインド いんじゃない?
上々気分で ありかもじゃん
探してるものが 見つかるまでの延長戦
たまにはスッタモンダ いんじゃない?
雨のち能天気 ありかもじゃん
転んだら周り見渡して
ほらね 一人じゃないよ
さぁさぁ
ドンドン マインドマインド いんじゃない?
少々ジタバタ ありかもじゃん
悲しくたって 笑っちゃえば ダイジョブさ
たまにはスッタモンダ いんじゃない?
傷つくことだって ありかもじゃん
楽しもう 今この時を
そうさ 一人じゃないよ",http://j-lyric.net/artist/a053a0f/l028ea2.html
"綺麗に咲いた春の花 僕の目にはそう映らない
君がここにいないなら この世界に見るものはない
NOTHING MATTERS
SO NOW I SIT IN THE DARK, MISSING THE LIGHT THAT YOU BROUGHT,
TO MY LIFE, AND IT JUST AIN'T FAIR
君に届くように
I SWEAR
I'D RATHER HAVE A RAINY DAY WITH YOU THAN SEE THE SUNSHINE ALONE
OR HAVE 100 DAYS OF WINTER WITH YOU HERE IN MY ARMS
I'D BE YOUR SHELTER FROM THE STORM JUST TO HAVE YOU BY MY SIDE
今 会えるなら
今 会えるなら
今も美しい輝き見る度に
君の微笑み 思い出さずにいられない
君のカケラを 集めてしまう
かすむ記憶の中では
会えるのに
I'D RATHER HAVE A RAINY DAY WITH YOU THAN SEE THE SUNSHINE ALONE
OR HAVE 100 DAYS OF WINTER WITH YOU HERE IN MY ARMS
I'D BE YOUR SHELTER FROM THE STORM JUST TO HAVE YOU BY MY SIDE
今 会えるなら
今 会えるなら
I NEED YOU BACK WITH ME BABY
SO BABY COME BACK TO ME
SO WON'T YOU COME BACK TO ME
YOU KNOW
今
MY LIFE WITHOUT YOU
欠けた愛の歌
今あなたの意味を あなたに歌うとしたら
あなたへと歌う私の言の葉は 抱きしめた数だけ傷ついていくでしょう
I'D RATHER HAVE A RAINY DAY WITH YOU THAN SEE THE SUNSHINE ALONE
OR HAVE 100 DAYS OF WINTER WITH YOU HERE IN MY ARMS
I'D BE YOUR SHELTER FROM THE STORM JUST TO HAVE YOU BY MY SIDE
今 会えるなら MY LOVE
今 会えるなら MY LOVE",http://j-lyric.net/artist/a04bd21/l0274e5.html
"Calling the fallen angel Rolling on cold asphalt
Calling the fallen angel Rolling on cold asphalt
Calling the fallen angel Rolling on cold asphalt
Warning No salvation Starting Now let's play tag!
降臨、近寄るな危険 道を空けてくれ
悪戯な支配者 無法な世界で(Must speed up, must speed up)
選ばれし頂点 神への疾走(Must speed up, must speed up)
手の鳴る方へ
I'm chasing you(chasing you) get away
I'm chasing you(chasing you) get away
Calling the fallen angel Rolling on cold asphalt
Warning No salvation Starting Now let's play tag!
証人、この電光石火 見逃さないで
悪戯な支配者 無法な世界で(Must speed up, must speed up)
選ばれし頂点 神への疾走(Must speed up, must speed up)
手の鳴る方へ
I'm chasing you(chasing you) get away
I'm chasing you(chasing you) get away
神経を尖らせて 知り尽くすテリトリーへ(close)
細部を舐め回し(close) 隙間を突き刺す
悪戯な支配者 無法な世界で(Must speed up, must speed up)
選ばれし頂点 神への疾走(Must speed up, must speed up)
捉えた標的 狙い定め(Must speed up, must speed up)
逃れないloser 勝利を掴め(Must speed up, must speed up)
手の鳴る方へ
I'm chasing you(chasing you) get away
I'm chasing you(chasing you) get away
I'm chasing you(onigokko) get away
I'm chasing you(chasing you) got you!",http://j-lyric.net/artist/a000723/l0272b7.html
