오빠:NNG|형:NNG	17.727439880371094
스타일:NNG|몸매:NNG	16.7037353515625
취향:NNG	16.272470474243164
빙수:NNG	13.989717483520508
매력:NNG	13.978096961975098
훔치:VV	13.91270923614502
돈:NNG	12.672810554504395
빵:NNG	12.414341926574707
무리:NNG	12.171753883361816
맞:VV	12.096033096313477
여자:NNG	11.626748085021973
화장:NNG	11.557791709899902
불장난:NNG	11.416898727416992
외모:NNG	11.379399299621582
관심:NNG	11.066970825195312
대접:NNG	10.72365951538086
흔들:VV	10.633808135986328
보통:NNG	10.59121322631836
귀찮:VA	10.508272171020508
멋지:VA|멋지:VV	10.476785659790039
흔하:VA	10.275511741638184
회사:NNG|직장:NNG	10.14224624633789
늑대:NNG	10.114570617675781
벨:NNP	10.010041236877441
박수:NNG	9.956108093261719
피부:NNG|스킨:NNG	9.91970157623291
성공:NNG	9.776725769042969
남자:NNG	9.708707809448242
느낌:NNG	9.54135799407959
귀엽:VA|이쁘:VA|예쁘:VA	9.430147171020508
분위기:NNG	9.413394927978516
게임:NNG	9.374632835388184
음악:NNG|뮤직:NNG	9.297656059265137
읽:VV	9.25827693939209
최고:NNG	9.180187225341797
정신:NNG	9.035652160644531
설명:NNG	8.97537899017334
바쁘:VA	8.94729232788086
장난:NNG	8.93089485168457
어머니:NNG|엄마:NNG|마마:NNG|어머님:NNG	8.914176940917969
피:NNG	8.876729011535645
입:VV	8.773752212524414
신경:NNG	8.73647689819336
필요:NNG	8.717018127441406
놀:VV	8.524344444274902
볼륨:NNG	8.517425537109375
반응:NNG	8.476679801940918
치마:NNG	8.406259536743164
확인:NNG	8.339339256286621
중독:NNG	8.276029586791992
발끝:NNG	8.242266654968262
부드럽:VA	8.134966850280762
묶:VV	7.909214019775391
코:NNG	7.894021511077881
초콜렛:NNG|초콜릿:NNG	7.831116199493408
옷:NNG	7.817595481872559
기회:NNG	7.779453754425049
관계:NNG	7.72886848449707
맛있:VA	7.702800273895264
올리:VV	7.594797134399414
긴장:NNG	7.583876132965088
친구:NNG|벗:NNG	7.57691764831543
위험:NNG	7.495728969573975
셔츠:NNG	7.455714702606201
벗:VV	7.383815765380859
고르:VV|뽑:VV	7.372740745544434
재밌:VA|재미있:VA	7.345884323120117
감추:VV	7.3249664306640625
죽이:VV	7.305861949920654
색깔:NNG	7.214723110198975
머리:NNG	7.214590549468994
문제:NNG	7.2126312255859375
자르:VV|끊:VV	7.177074909210205
갖:VV|가지:VV	7.170921802520752
한잔:NNG	7.161388397216797
맛:NNG	7.139268398284912
거품:NNG	7.129786968231201
고통:NNG	7.0473809242248535
영화:NNG	6.9872660636901855
죄:NNG	6.981042861938477
행동:NNG	6.908246040344238
정복:NNG	6.857933521270752
어울리:VV	6.795468330383301
땀:NNG	6.742281436920166
이해:NNG	6.704354286193848
뺏:VV	6.609063625335693
하품:NNG	6.58819055557251
이상:NNG	6.572330474853516
맞추:VV	6.478046894073486
부모:NNG	6.406552314758301
가짜:NNG	6.30311918258667
연애:NNG	6.273594856262207
약:NNG	6.184950828552246
다르:VA	6.1747517585754395
인간:NNG	6.124088287353516
전화:NNG|전화기:NNG	6.107967853546143
크:VA	6.102633476257324
맵:VA	6.101378440856934
신나:VV	6.014422416687012
허리:NNG	5.9954962730407715
달리:VV|뛰:VV	5.991584300994873
표정:NNG	5.966636657714844
담배:NNG	5.923532485961914
쇼:NNG	5.905905246734619
받:VV	5.904994010925293
드라마:NNG	5.883935928344727
완전:NNG	5.815168380737305
핑계:NNG	5.79533576965332
걱정:NNG	5.7646355628967285
표현:NNG	5.696577548980713
엉덩이:NNG	5.680042266845703
느끼:VV	5.657774925231934
무릎:NNG	5.65189790725708
즐기:VV	5.629705429077148
비교:NNG	5.629500865936279
자유:NNG	5.612636089324951
밥:NNG	5.590132713317871
나오:VV	5.5767951011657715
영혼:NNG|혼:NNG	5.569477081298828
가볍:VA	5.566661357879639
팔:VV	5.543418884277344
명예:NNG	5.525230407714844
불안:NNG	5.521268367767334
경험:NNG	5.4770965576171875
산소:NNG	5.462170600891113
결국:NNG	5.457719802856445
인기:NNG	5.456629276275635
남:NNG	5.411665916442871
모양:NNG	5.391973495483398
입:NNG	5.3379316329956055
유혹:NNG	5.331902027130127
거부:NNG	5.325894832611084
바닥:NNG	5.304214954376221
입가:NNG	5.28152322769165
먹:VV	5.274553298950195
요즘:NNG	5.263859272003174
성격:NNG	5.253725528717041
팔:NNG	5.230332374572754
방법:NNG	5.230208873748779
진실:NNG	5.208182334899902
만족:NNG	5.195399761199951
태도:NNG	5.162697792053223
비트:NNG	5.142818450927734
순정:NNG	5.075228214263916
깨물:VV	5.069172382354736
언니:NNG|누나:NNG	5.053430080413818
무한:NNG	5.050535678863525
상식:NNG	5.0310797691345215
말투:NNG	5.023518085479736
유리:NNG	4.99896240234375
도전:NNG	4.985875129699707
바라:VV	4.966182231903076
녹:NNG	4.9617180824279785
애교:NNG	4.9522552490234375
주말:NNG	4.9295244216918945
기쁘:VA	4.928089618682861
싫:VA	4.915218830108643
시선:NNG	4.9022979736328125
놀라:VV|놀래:VV	4.893414497375488
밤새:NNG	4.8514885902404785
동생:NNG|남동생:NNG	4.842954635620117
준비:NNG	4.8163533210754395
냄새:NNG	4.806910514831543
상상:NNG	4.79626989364624
답:NNG	4.764786720275879
무대:NNG	4.747450828552246
화내:VV	4.7345170974731445
몸:NNG	4.732454299926758
거울:NNG	4.673701286315918
컵:NNG	4.660403251647949
왕자:NNG	4.658807754516602
세우:VV	4.483829975128174
부탁:NNG	4.474232196807861
